repo,id,number,title,state,created_at,closed_at
elastic/elasticsearch,2130178841,105397,Add time series support to compute engine,open,2024-02-12T13:47:54Z,
elastic/elasticsearch,2121076554,105198,[ML] Models are too large to be used in integration tests in CI,closed,2024-02-06T15:35:53Z,2025-04-17T08:25:45Z
elastic/elasticsearch,2113876402,105043,ESQL:  Verify PushDownEval/Enrich/RegexExtract logical optimizer rules correctness,open,2024-02-02T02:00:54Z,
elastic/elasticsearch,2088086961,104517,keyword search in ESQL is too slow compared to KQL/DSL,open,2024-01-18T11:27:11Z,
elastic/elasticsearch,2073089322,104160,[ML] GetDatafeedRunningStateAction can fail if multiple local datafeed tasks exist,closed,2024-01-09T20:15:01Z,2025-04-01T13:16:18Z
elastic/elasticsearch,2065280442,103896,ESQL: Wrong filter pushdown with normalizers,open,2024-01-04T09:14:32Z,
elastic/elasticsearch,2049056132,103587,Spatial ES|QL MVP,open,2023-12-19T16:52:45Z,
elastic/elasticsearch,2010044669,102606,[Pending Cluster Tasks][Allocation] Add context on 'shard-failed',closed,2023-11-24T17:43:39Z,2025-03-28T14:58:52Z
elastic/elasticsearch,2006192843,102465,Add the `HeapDumpGzipLevel` JVM option to compress heap dumps created by `HeapDumpOnOutOfMemoryError`,open,2023-11-22T12:01:41Z,
elastic/elasticsearch,1992522460,102137,Double-close in AbstractSearchAsyncAction,closed,2023-11-14T11:07:24Z,2025-03-21T12:09:32Z
elastic/elasticsearch,1977278665,101805,Reduce usage of `TransportMasterNodeReadAction`,open,2023-11-04T10:50:06Z,
elastic/elasticsearch,1973016310,101693,Index is partially created if it refers to a missing synonyms set,closed,2023-11-01T19:55:56Z,2023-12-18T18:18:53Z
elastic/elasticsearch,1970549047,101608,[CI] S3BlobStoreRepositoryTests testMetrics failing,open,2023-10-31T14:03:32Z,
elastic/elasticsearch,1959182044,101266,ESQL: use the correct upper limit for topN for mv_expand queries,open,2023-10-24T12:49:18Z,
elastic/elasticsearch,1953901077,101177,ESQL: Joining with sub-search results,open,2023-10-20T09:32:16Z,
elastic/elasticsearch,1949089949,101031,Closing an index with unassigned shards leaves it in an inconsistent state,open,2023-10-18T07:51:15Z,
elastic/elasticsearch,1947279276,100964,Date histogram leads to array_index_out_of_bounds_exception (tried on ES demo website),open,2023-10-17T12:18:46Z,
elastic/elasticsearch,1942324625,100850,Desired-balance warn threshold logging should accumulate across restarts,closed,2023-10-13T17:15:44Z,2025-04-04T12:33:19Z
elastic/elasticsearch,1930653706,100439,Ability to Read-Only a Data Stream,open,2023-10-06T17:15:23Z,
elastic/elasticsearch,1918325318,100038,ESQL: date_extract using a constant/literal chrono_field fails to record the warning,open,2023-09-28T21:57:00Z,
elastic/elasticsearch,1900408368,99620,getting sort field via script_fields results in array_index_out_of_bounds_exception for some values,closed,2023-09-18T08:16:19Z,2025-03-14T08:53:18Z
elastic/elasticsearch,1896882690,99590,Use recyclable & paginated buffers for search hits,open,2023-09-14T16:03:25Z,
elastic/elasticsearch,1896468269,99575,ESQL avg() stats leads to arithmetic overflow exception on large data,open,2023-09-14T12:28:22Z,
elastic/elasticsearch,1894692009,99535,dynamic_templates from component template take precedence over those in index template,open,2023-09-13T14:43:56Z,
elastic/elasticsearch,1871833708,98992,Performance Regression for every CS update from ILM's org.elasticsearch.cluster.metadata.Metadata#isIndexManagedByILM,closed,2023-08-29T14:44:21Z,2025-03-31T14:46:57Z
elastic/elasticsearch,1851204414,98483,[ML] Automatically clean up old Model Size Stats documents,open,2023-08-15T10:11:51Z,
elastic/elasticsearch,1846638228,98389,RestChunkedXContentListener always responds with a 200 Status.OK,closed,2023-08-11T11:09:59Z,2025-03-21T10:47:20Z
elastic/elasticsearch,1831891512,98115,KEYSTORE_PASSWORD & ELASTIC_PASSWORD do not work together with docker,closed,2023-08-01T19:26:50Z,2025-04-14T19:55:58Z
elastic/elasticsearch,1830984781,98089,Output of migration system_features incorrectly reports all dot prefixed indices as system indices,open,2023-08-01T10:43:35Z,
elastic/elasticsearch,1808699078,97736,Re-enable verify lucene version constants test,closed,2023-07-17T22:08:50Z,2025-03-25T19:16:54Z
elastic/elasticsearch,1803390174,97664,Allow customizing managed data streams at different levels of granularity,open,2023-07-13T16:40:43Z,
elastic/elasticsearch,1793610221,97454,Add JDBC URL Parameter ssl.verifyServerCertificate,open,2023-07-07T14:04:34Z,
elastic/elasticsearch,1792364324,97435,Add case insensitive option to the aggregation include regex,open,2023-07-06T22:18:52Z,
elastic/elasticsearch,1782959501,97289,ingest _simulate endpoint for reroute processor does not handle data_stream.type correctly,open,2023-06-30T18:09:37Z,
elastic/elasticsearch,1743233873,96594,Bad merge config prevents cluster state application,open,2023-06-06T07:12:13Z,
elastic/elasticsearch,1710889175,96116,The GeoIpCache has suboptimal performance on cache hits,closed,2023-05-15T21:48:49Z,2025-03-28T20:13:38Z
elastic/elasticsearch,1643397078,94807,Malformed geopoint with ignore_malformed does not always result in _ignored field being set (instead sets mangled value),closed,2023-03-28T07:50:45Z,2025-04-07T09:05:52Z
elastic/elasticsearch,1583876762,93772,null_pointer_exception on EQL queries on searchable snapshots,open,2023-02-14T10:13:13Z,
elastic/elasticsearch,1574959952,93575,BlobStoreRepository#readOnly doesn't update with repo metadata changes,open,2023-02-07T20:12:57Z,
elastic/elasticsearch,1564756870,93389,Error restoring backup from version 6.8 to 8.6,open,2023-01-31T17:48:20Z,
elastic/elasticsearch,1523557090,92733,Rewrite in Go,closed,2023-01-07T07:15:05Z,2023-01-09T07:39:28Z
elastic/elasticsearch,1463409387,91902,Term vectors for nested fields,open,2022-11-24T14:11:50Z,
elastic/elasticsearch,1444685090,91526,Improve error messages for scripting vector calculations,open,2022-11-10T23:05:37Z,
elastic/elasticsearch,1439902943,91386,Follow-up work for desired balance allocator,open,2022-11-08T10:19:49Z,
elastic/elasticsearch,1414958109,91020,allow to disable retry logic,closed,2022-10-19T13:17:00Z,2022-10-19T13:38:26Z
elastic/elasticsearch,1363748151,89838,Make use of chunked REST response infrastructure in more APIs ,open,2022-09-06T19:54:53Z,
elastic/elasticsearch,1354823664,89707,Expand runtime_field data types to include ranges,open,2022-08-29T09:44:24Z,
elastic/elasticsearch,1352340462,89656,Add circuit breaker to prevent OOM searching very large docs,closed,2022-08-26T14:24:14Z,2025-02-24T16:25:16Z
elastic/elasticsearch,1337003402,89309,Updating index metadata does an expensive validation of the mapping even if unchanged,open,2022-08-12T10:00:09Z,
elastic/elasticsearch,1335944887,89283,Better rollover handling of small and empty indices,open,2022-08-11T13:14:35Z,
elastic/elasticsearch,1335468451,89261,`.fleet-actions-results` data stream cannot be restored via the `fleet` feature state,closed,2022-08-11T04:48:07Z,2025-03-14T15:00:46Z
elastic/elasticsearch,1325176072,89017,Generating enrolment token for Kibana should not require the CA key,open,2022-08-02T01:44:50Z,
elastic/elasticsearch,1323835911,88974,API to simplify repair of red indices from a good snapshot copy,open,2022-08-01T05:15:56Z,
elastic/elasticsearch,1322364649,88947,Endpoint to Get all Stored Scripts,open,2022-07-29T15:05:42Z,
elastic/elasticsearch,1289761166,88201,[CI] IndicesSegmentsRestCancellationIT testCatSegmentsRestCancellation failing,closed,2022-06-30T08:10:26Z,2025-04-11T14:59:48Z
elastic/elasticsearch,1241806383,86927,Searches should not fail in a rolling restart,open,2022-05-19T13:43:11Z,
elastic/elasticsearch,1220172428,86284,[CI] RangeFieldTypeTests testRangeQueryIntersectsAdjacentValues failing,open,2022-04-29T08:05:26Z,
elastic/elasticsearch,1214826682,86157,Ingest processor that allows to drop fields based on values,open,2022-04-25T17:34:41Z,
elastic/elasticsearch,1189344023,85596,Highlighting in Kibana doesn't work for constant_keyword field type,open,2022-04-01T07:05:37Z,
elastic/elasticsearch,1185209907,85463,"Elasticsearch fails to start in Docker, when `elasticsearch.yml` is bind mount",open,2022-03-29T17:48:16Z,
elastic/elasticsearch,1175738223,85181,index_prefixes causing errors when upgrading from 6.3 to 7.10,closed,2022-03-21T17:51:34Z,2025-03-21T10:52:50Z
elastic/elasticsearch,1172145946,85054,Allow Setting a Minimum Shard Size for Rollover Policies,closed,2022-03-17T09:42:25Z,2025-04-10T14:31:40Z
elastic/elasticsearch,1135081690,83878,Recovery stage of a searchable snapshot shard stuck at FINALIZE,open,2022-02-13T03:20:19Z,
elastic/elasticsearch,1124155568,83515,Freeing Scroll Context can Result in the Store Getting Closed on a Transport Thread ,closed,2022-02-04T12:35:05Z,2025-03-21T10:55:31Z
elastic/elasticsearch,1034218640,79685,Snaphsot repository Read Only URL via FTP not accepting FTP URL,closed,2021-10-23T17:45:28Z,2025-04-15T11:57:02Z
elastic/elasticsearch,1033011789,79666,Improve deprecation message for settings,closed,2021-10-21T23:08:46Z,2025-03-07T16:52:08Z
elastic/elasticsearch,984030610,77080,[ML] Allowing more job config settings to be updated on reset jobs,open,2021-08-31T16:02:21Z,
elastic/elasticsearch,969036797,76430,Search profiler mode focused on ES queries,closed,2021-08-12T15:21:55Z,2025-04-10T12:14:06Z
elastic/elasticsearch,938873165,75040,Feature to skip some inner hits,closed,2021-07-07T13:05:38Z,2024-07-17T18:48:35Z
elastic/elasticsearch,924871088,74304,Allow Painless ingest methods in other contexts,open,2021-06-18T12:46:51Z,
elastic/elasticsearch,869364065,72349,Avoid retrying bad search requests on replicas,open,2021-04-27T23:59:48Z,
elastic/elasticsearch,850626709,71311,"Floating-point value accepted for a date field during indexing, but fails later on update/re-index",open,2021-04-05T20:05:09Z,
elastic/elasticsearch,841047206,70877,"Support for multi-stage ranking, per-shard or global",open,2021-03-25T15:29:38Z,
elastic/elasticsearch,839052633,70783,Make javadoc available for whitelisted APIs in Painless,closed,2021-03-23T19:34:04Z,2025-04-10T23:46:09Z
elastic/elasticsearch,838017973,70682,Fix visitLoadListShortcut in the ASM generation phase in Painless,closed,2021-03-22T18:56:28Z,2025-04-11T20:50:21Z
elastic/elasticsearch,837956024,70676,Taking a snapshot of an index closed prior to 7.2.0 fails with a NPE in 7.11.2,open,2021-03-22T17:33:51Z,
elastic/elasticsearch,835264465,70591,[DOCS] Expand scripting docs to include Painless elements,closed,2021-03-18T21:10:09Z,2025-04-10T23:42:12Z
elastic/elasticsearch,833850992,70505,Add ability to deprecate Painless semantics,closed,2021-03-17T14:44:53Z,2025-04-10T23:39:45Z
elastic/elasticsearch,828196216,70262,Add useful `toString()` to Scripting's DynamicMap,closed,2021-03-10T18:55:58Z,2025-04-11T15:34:50Z
elastic/elasticsearch,815771752,69570,"[DOCS] Link to the Painless Lab in the ""Painless Debugging"" page",open,2021-02-24T19:21:27Z,
elastic/elasticsearch,809553915,69072,Find javadoc for an inherited method by walking inheritance hierarchy,closed,2021-02-16T18:35:43Z,2025-04-04T23:54:34Z
elastic/elasticsearch,803753873,68688,Javadoc parser should handle all classes,closed,2021-02-08T17:07:21Z,2025-04-04T23:53:19Z
elastic/elasticsearch,801864861,68572,ElasticSearch RPM : /usr/lib/tmpfiles.d/elasticsearch.conf references path below legacy directory /var/run/,open,2021-02-05T05:41:42Z,
elastic/elasticsearch,798583165,68324,Painless: improve error message when parameter must be a constant but isn't,closed,2021-02-01T18:00:51Z,2025-04-09T20:28:24Z
elastic/elasticsearch,798579406,68323,Painless annotation validation,closed,2021-02-01T17:55:25Z,2025-04-04T23:43:40Z
elastic/elasticsearch,781427250,67170,Add Arrays functions for primitive types in Painless,closed,2021-01-07T16:11:09Z,2025-04-04T23:42:25Z
elastic/elasticsearch,754689595,65703,Integrity of Elasticsearch distributions should be verified on startup,open,2020-12-01T20:09:06Z,
elastic/elasticsearch,754303605,65669,[Runtime fields] Error handling - painless syntax errors,closed,2020-12-01T11:13:51Z,2025-03-21T13:44:08Z
elastic/elasticsearch,754297219,65667,Elasticsearch index_template does not accept comma separate list of templates to retrieve,open,2020-12-01T11:05:41Z,
elastic/elasticsearch,745743090,65208,The behaviour of cluster settings API for changing log levels,open,2020-11-18T15:08:54Z,
elastic/elasticsearch,744021778,65098,null-safe operator should detect target type as primitive,closed,2020-11-16T17:25:08Z,2025-04-04T23:41:16Z
elastic/elasticsearch,735512888,64542,Runtime Field shorthand for `emit(null)`,open,2020-11-03T17:36:01Z,
elastic/elasticsearch,721555537,63684,Clarify the mapping of acceptable Painless context values ,open,2020-10-14T15:22:00Z,
elastic/elasticsearch,718128935,63519,Shrink indices without needing shards to be co-located,open,2020-10-09T13:03:25Z,
elastic/elasticsearch,712032057,63080,Make media type parsing strict,open,2020-09-30T15:07:55Z,
elastic/elasticsearch,683018778,61388,Universal fields API,closed,2020-08-20T18:50:17Z,2025-04-04T23:17:41Z
elastic/elasticsearch,676221297,60909,Empty init script block fails transform,open,2020-08-10T15:26:07Z,
elastic/elasticsearch,673091677,60691,Missing painless tutorial and example documentation,closed,2020-08-04T21:23:10Z,2025-04-04T23:08:03Z
elastic/elasticsearch,672906021,60663,Painless convenience functions for working with unix paths,closed,2020-08-04T16:03:28Z,2025-04-04T23:04:45Z
elastic/elasticsearch,672902877,60662,Painless convenience functions for parsing domain names,closed,2020-08-04T15:58:47Z,2025-04-04T23:05:14Z
elastic/elasticsearch,672890680,60661,Painless convenience functions for parsing HTTP requests,closed,2020-08-04T15:41:12Z,2025-04-04T23:03:59Z
elastic/elasticsearch,672888737,60660,Painless convenience functions for parsing URLs,closed,2020-08-04T15:38:26Z,2025-04-04T22:57:16Z
elastic/elasticsearch,672886648,60659,Batteries-included scripting convenience functions,closed,2020-08-04T15:35:29Z,2025-04-04T23:05:34Z
elastic/elasticsearch,668969790,60470,Can not access _ingest metadata from painless scripting,open,2020-07-30T16:56:43Z,
elastic/elasticsearch,668872817,60467,CosineSimilarity and Others removed from Painless execute API,closed,2020-07-30T15:31:38Z,2025-04-04T00:31:54Z
elastic/elasticsearch,652548981,59190,Add Boolean#parseBoolean to forbidden-apis,open,2020-07-07T19:02:03Z,
elastic/elasticsearch,652461500,59173,Drop event from Script Processor in Ingest Pipeline,closed,2020-07-07T16:32:56Z,2025-04-04T00:30:27Z
elastic/elasticsearch,652456026,59169,Empty error for specific if condition in ingest pipeline,open,2020-07-07T16:24:26Z,
elastic/elasticsearch,650125433,58952,Restrict default field name length,open,2020-07-02T18:24:59Z,
elastic/elasticsearch,630563612,57639,Voting config exclusions APIs return \n response,closed,2020-06-04T07:00:44Z,2025-04-07T11:10:09Z
elastic/elasticsearch,618228033,56769,[Ingest Pipeline] Ability to split documents,open,2020-05-14T13:23:10Z,
elastic/elasticsearch,618067541,56748,Add partial reduce nodes for reducing intermediate aggregation results,closed,2020-05-14T09:17:45Z,2025-03-31T09:32:20Z
elastic/elasticsearch,614673460,56414,Random errors when bulk-updating document objects via painless script,closed,2020-05-08T11:05:35Z,2025-04-10T23:16:22Z
elastic/elasticsearch,610168172,56045,Retry transient shard failures in search,closed,2020-04-30T15:46:15Z,2025-03-21T13:22:40Z
elastic/elasticsearch,605684179,55684,Script compilation limiting should be user actionable,closed,2020-04-23T16:42:06Z,2025-04-04T00:15:15Z
elastic/elasticsearch,604104197,55543,Improve Functional Interface Encoding in Painless,open,2020-04-21T16:18:29Z,
elastic/elasticsearch,600049995,55200,Mustache template evaluation failure for non-existent array indices,closed,2020-04-15T06:20:12Z,2025-04-09T21:51:27Z
elastic/elasticsearch,595400989,54844,Check for package versus type clash in Painless whitelist,open,2020-04-06T20:20:14Z,
elastic/elasticsearch,592034357,54593,Document debugging bad script cache settings,closed,2020-04-01T16:10:28Z,2025-04-04T00:01:33Z
elastic/elasticsearch,586431889,54012,Add metadata to exception when script cannot be executed,open,2020-03-23T18:40:23Z,
elastic/elasticsearch,585329864,53904,Improve type errors in painless with user-friendly suggestions,open,2020-03-20T21:12:15Z,
elastic/elasticsearch,584638930,53825,Allow params values to specify their type,closed,2020-03-19T19:14:32Z,2025-04-03T23:59:40Z
elastic/elasticsearch,583564604,53711,Improve reason for PersistentTasksCustomMetaData.Assignment,open,2020-03-18T08:45:57Z,
elastic/elasticsearch,583402941,53702,Painless Compiler Extensibility,closed,2020-03-18T01:40:50Z,2025-03-14T19:52:25Z
elastic/elasticsearch,583148642,53679,Side Effects in Painless During Scripted Metric Aggregation,closed,2020-03-17T16:42:31Z,2025-04-03T23:58:10Z
elastic/elasticsearch,572231986,52902,Provide doc-id in error message when scripting fails in a query,open,2020-02-27T17:19:18Z,
elastic/elasticsearch,568578643,52601,Remove deprecated String concat in Painless,closed,2020-02-20T21:18:42Z,2025-04-03T23:50:16Z
