repo,title,created_at,closed_at
elastic/elasticsearch,[CI] MixedClusterEsqlSpecIT test {string.LucenePushdownMixAndOr SYNC} failing,2025-03-12 13:35:13+00:00,2025-03-12 15:04:35+00:00
elastic/elasticsearch,[CI] MixedClusterEsqlSpecIT test {string.LucenePushdownOr SYNC} failing,2025-03-12 13:35:00+00:00,2025-03-12 15:04:19+00:00
elastic/elasticsearch,[CI] MixedClusterEsqlSpecIT test {string.LucenePushdownMixOrAnd SYNC} failing,2025-03-12 13:34:23+00:00,2025-03-12 15:04:09+00:00
elastic/elasticsearch,[CI] MixedClusterEsqlSpecIT test {string.LucenePushdownMultipleAnd SYNC} failing,2025-03-12 13:34:14+00:00,2025-03-12 15:04:01+00:00
elastic/elasticsearch,`GET /_license/feature_usage` returns only node-local information,2025-03-12 10:16:56+00:00,2025-03-31 07:01:35+00:00
elastic/elasticsearch,Adjust retriever's (rrf) `rank_window` requirements with pagination.,2025-03-12 10:11:00+00:00,
elastic/elasticsearch,[CI] InferenceTrialLicenseIT class failing,2025-03-12 07:06:11+00:00,2025-03-21 14:27:13+00:00
elastic/elasticsearch,[CI] RepositoryGcsClientYamlTestSuiteIT class failing,2025-03-12 05:43:30+00:00,2025-03-14 00:44:23+00:00
elastic/elasticsearch,[CI] MixedClusterEsqlSpecIT test {string.EndsWithLucenePushdownIgnoreMultivalues SYNC} failing,2025-03-12 05:33:16+00:00,2025-03-12 12:28:19+00:00
elastic/elasticsearch,[CI] DateUtilsTests testTimezoneIds failing,2025-03-12 04:28:02+00:00,
elastic/elasticsearch,[CI] CartesianCentroidCalculatorTests testAddDifferentDimensionalType failing,2025-03-12 01:20:00+00:00,
elastic/elasticsearch,ESQL: Encapsulate Categorize instanceof checks inside aggs & rules,2025-03-12 00:04:01+00:00,2025-04-11 14:19:55+00:00
elastic/elasticsearch,[CI] FileAccessTreeTests testDuplicateExclusivePaths failing,2025-03-11 21:18:34+00:00,2025-03-13 15:48:36+00:00
elastic/elasticsearch,ES|QL: named_parameter support for FROM ?indexpattern,2025-03-11 21:11:22+00:00,
elastic/elasticsearch,[CI] CoreWithMultipleProjectsClientYamlTestSuiteIT test {yaml=data_stream/150_tsdb/created the data stream} failing,2025-03-11 15:46:39+00:00,
elastic/elasticsearch,[CI] ValuesTests testGroupingAggregate {TestCase=<<no alt geo_shape>s> #2} failing,2025-03-11 15:13:27+00:00,2025-03-12 07:34:33+00:00
elastic/elasticsearch,ESQL: Pushdown Like query where possible,2025-03-11 14:42:08+00:00,2025-04-08 09:46:00+00:00
elastic/elasticsearch,semantic_text is not recognizable as such in field_caps,2025-03-11 14:27:25+00:00,
elastic/elasticsearch,Elasticsearch search engine suppressed rest errors: No analyzer configured for field posttitle,2025-03-11 12:56:49+00:00,2025-03-12 17:37:33+00:00
elastic/elasticsearch,"[ILM] Adding a ""description"" Field for Policy Explanation",2025-03-11 11:23:33+00:00,
elastic/elasticsearch,Inconsistent Highlighting Behavior with exists Query in Elasticsearch 8.5 vs 8.14,2025-03-11 06:38:42+00:00,
elastic/elasticsearch,[CI] InternalDistributionBwcSetupPluginFuncTest class failing,2025-03-10 21:20:50+00:00,
elastic/elasticsearch,[CI] CoreWithMultipleProjectsClientYamlTestSuiteIT test {yaml=data_stream/190_failure_store_redirection/Redirect ingest failure in data stream to failure store} failing,2025-03-10 20:33:57+00:00,
elastic/elasticsearch,[Watcher] Add ServiceNow to Actions,2025-03-10 16:12:57+00:00,
elastic/elasticsearch,"Vector index merge time regression in 8.16.0 onwards, with MGLRU enabled in Linux kernel",2025-03-10 14:52:06+00:00,
elastic/elasticsearch,[CI] MixedClusterDownsampleRestIT class failing,2025-03-10 14:33:43+00:00,2025-03-11 08:33:44+00:00
elastic/elasticsearch,[CI] FieldExtractorIT class failing,2025-03-10 14:33:35+00:00,2025-03-10 15:25:06+00:00
elastic/elasticsearch,[CI] JwtWithOidcAuthIT class failing,2025-03-10 14:24:17+00:00,
elastic/elasticsearch,VerifyError while booting Elasticsearch with JDK24 and APM enabled,2025-03-10 10:58:26+00:00,2025-03-10 10:58:43+00:00
elastic/elasticsearch,[CI] DiscoveryEc2KeystoreSessionCredentialsIT class failing,2025-03-10 05:19:46+00:00,2025-03-13 12:45:20+00:00
elastic/elasticsearch,[CI] SmokeTestIngestDisabledClientYamlTestSuiteIT test {yaml=ingest_mustache/10_ingest_disabled/Test bulk api that contains a single index call with pipeline id fails when node.ingest is set to false} failing,2025-03-09 21:58:55+00:00,
elastic/elasticsearch,[CI] InferenceCrudIT class failing,2025-03-09 14:26:20+00:00,2025-03-13 12:48:10+00:00
elastic/elasticsearch,[CI] EntitlementsAllowedNonModularIT class failing,2025-03-09 13:59:01+00:00,2025-03-09 21:33:16+00:00
elastic/elasticsearch,[CI] IndexStatsIT testFilterCacheStats failing,2025-03-09 13:40:11+00:00,
elastic/elasticsearch,[CI] ClassificationIT testStopAndRestart failing,2025-03-09 06:18:08+00:00,2025-04-07 14:52:26+00:00
elastic/elasticsearch,[CI] TimeSeriesLifecycleActionsIT testHistoryIsWrittenWithSuccess failing,2025-03-09 00:16:01+00:00,2025-03-10 10:38:26+00:00
elastic/elasticsearch,[CI] SecureHdfsRepositoryAnalysisRestIT class failing,2025-03-08 23:48:39+00:00,2025-03-13 12:50:55+00:00
elastic/elasticsearch,[CI] FileAccessTreeTests testDuplicateExclusivePaths failing,2025-03-08 22:34:43+00:00,2025-03-10 15:20:19+00:00
elastic/elasticsearch,[CI] HdfsRepositoryAnalysisRestIT class failing,2025-03-08 16:06:58+00:00,2025-03-13 12:52:44+00:00
elastic/elasticsearch,[CI] InferencePermissionsIT class failing,2025-03-08 15:39:23+00:00,2025-03-13 12:55:03+00:00
elastic/elasticsearch,[CI] PolicyManagerTests testFilesEntitlementsWithExclusive failing,2025-03-08 15:24:04+00:00,
elastic/elasticsearch,ES|QL - Completion command,2025-03-08 11:05:39+00:00,
elastic/elasticsearch,[CI] FullClusterRestartArchivedSettingsIT class failing,2025-03-08 06:12:42+00:00,
elastic/elasticsearch,[CI] RepositoryS3RestReloadCredentialsIT class failing,2025-03-08 06:12:29+00:00,2025-03-13 12:57:39+00:00
elastic/elasticsearch,ESQL: planning perf improvements over many fields,2025-03-08 04:34:17+00:00,
elastic/elasticsearch,[CI] JdbcCatalogIT class failing,2025-03-07 23:49:36+00:00,2025-03-13 13:03:37+00:00
elastic/elasticsearch,ES|QL queries should honor cancel requests even while there are aggregators or other tasks pending,2025-03-07 22:54:44+00:00,
elastic/elasticsearch,`exceeds the [index.highlight.max_analyzed_offset] limit` errors don't show the correct document `_id`,2025-03-07 22:48:31+00:00,
elastic/elasticsearch,[CI] DiscoveryEc2AvailabilityZoneAttributeImdsV2IT class failing,2025-03-07 22:45:09+00:00,2025-03-10 07:53:06+00:00
elastic/elasticsearch,[CI] NodeEnvironmentTests testIndexCompatibilityChecks failing,2025-03-07 22:25:28+00:00,
elastic/elasticsearch,[CI] SemanticInferenceMetadataFieldsRecoveryTests testSnapshotRecovery {p0=false p1=false} failing,2025-03-07 21:38:18+00:00,2025-04-15 06:36:22+00:00
elastic/elasticsearch,[CI] SemanticInferenceMetadataFieldsRecoveryTests testSnapshotRecovery {p0=true p1=false} failing,2025-03-07 21:38:12+00:00,2025-04-15 06:36:22+00:00
elastic/elasticsearch,[CI] SemanticInferenceMetadataFieldsRecoveryTests testSnapshotRecovery {p0=false p1=true} failing,2025-03-07 21:38:05+00:00,2025-04-15 06:36:21+00:00
elastic/elasticsearch,Enable native synthetic source for keyword fields with normalizers,2025-03-07 19:01:04+00:00,
elastic/elasticsearch,[CI] ClassificationHousePricingIT testFeatureImportanceValues failing,2025-03-07 15:33:27+00:00,
elastic/elasticsearch,[CI] FeatureUpgradeApiIT testCreatingSystemIndex failing,2025-03-07 15:09:44+00:00,
elastic/elasticsearch,ES|QL Rerank Command,2025-03-07 14:56:58+00:00,
elastic/elasticsearch,[CI] ValuesTests testGroupingAggregate {TestCase=<<no alt geo_shape>s>} failing,2025-03-07 14:37:05+00:00,2025-03-12 23:36:34+00:00
elastic/elasticsearch,[CI] MlWithSecurityIT test {yaml=ml/3rd_party_deployment/Test start and stop multiple deployments} failing,2025-03-07 12:40:40+00:00,
elastic/elasticsearch,ESQL: unexpected Unknown column [@timestamp] when using the metrics-only rate aggregation function,2025-03-07 12:35:22+00:00,
elastic/elasticsearch,ESQL: Verifier failure to catch aggregation functions outside STATS command,2025-03-07 12:17:50+00:00,2025-03-21 12:13:25+00:00
elastic/elasticsearch,[CI] MetricsApmIT testApmIntegration failing,2025-03-07 06:40:08+00:00,
elastic/elasticsearch,[CI] SmokeTestMultiNodeClientYamlTestSuiteIT class failing,2025-03-07 06:07:04+00:00,
elastic/elasticsearch,OptimizerExpressionRule should be conditional,2025-03-07 05:40:14+00:00,
elastic/elasticsearch,LogsdbIndexModeSettingsProvider generates unnecesary warnings for system indices,2025-03-07 02:25:13+00:00,2025-03-11 10:05:24+00:00
elastic/elasticsearch,[CI] FileSettingsServiceIT testErrorSaved failing,2025-03-06 22:27:09+00:00,2025-03-17 12:37:08+00:00
elastic/elasticsearch,[ML] When creating an inference endpoint check existing semantic text fields for usage,2025-03-06 20:40:17+00:00,
elastic/elasticsearch,HNSW additional heuristics,2025-03-06 17:51:53+00:00,
elastic/elasticsearch,Add user to task description,2025-03-06 16:44:04+00:00,
elastic/elasticsearch,[CI] CliLenientIT class failing,2025-03-06 15:33:05+00:00,2025-03-13 13:06:59+00:00
elastic/elasticsearch,[CI] FieldCapabilitiesIT testRelocation failing,2025-03-06 14:23:57+00:00,2025-03-19 18:01:05+00:00
elastic/elasticsearch,[DOCS] Explain that date index name processor cannot be used for creation of data streams,2025-03-06 13:11:44+00:00,
elastic/elasticsearch,[DOCS] Update CCS compatibility matrix for 9.0 and 8.18,2025-03-06 09:52:00+00:00,2025-03-25 13:44:24+00:00
elastic/elasticsearch,[CI] InferenceGetServicesIT class failing,2025-03-06 07:32:02+00:00,2025-03-13 13:11:50+00:00
elastic/elasticsearch,[CI] FeatureUpgradeApiIT testGetFeatureUpgradedStatuses failing,2025-03-06 07:00:16+00:00,
elastic/elasticsearch,`failed to delete snapshots` exception message is unboundedly long,2025-03-06 06:37:16+00:00,2025-03-07 10:45:18+00:00
elastic/elasticsearch,ILM `LifecycleExecutionState#stepInfo` adds unbounded data to cluster state,2025-03-06 06:34:45+00:00,2025-03-18 17:45:07+00:00
elastic/elasticsearch,[CI] MlWithSecurityIT test {yaml=ml/start_data_frame_analytics/Test start classification analysis when the dependent variable is missing} failing,2025-03-06 00:52:26+00:00,
elastic/elasticsearch,"Dot-prefixed, hidden index not excluded when expand_wildcards=open,closed",2025-03-06 00:05:44+00:00,
elastic/elasticsearch,[CI] BlockMultiValuedTests testToMask {elementType=BOOLEAN nullAllowed=true} failing,2025-03-05 23:49:50+00:00,2025-03-10 14:31:44+00:00
elastic/elasticsearch,[CI] CoreWithMultipleProjectsClientYamlTestSuiteIT class failing,2025-03-05 23:04:08+00:00,
elastic/elasticsearch,[CI] MLModelDeploymentFullClusterRestartIT testDeploymentSurvivesRestart {cluster=OLD} failing,2025-03-05 22:27:06+00:00,
elastic/elasticsearch,[CI] FullClusterRestartIT testWatcherWithApiKey {cluster=UPGRADED} failing,2025-03-05 22:21:05+00:00,2025-04-09 08:01:05+00:00
elastic/elasticsearch,"[Index Mappings] dynamic_templates support ""top-level"" unmatch/exclusion",2025-03-05 21:18:56+00:00,
elastic/elasticsearch,[ES|QL] restore better syntax error messages,2025-03-05 19:51:34+00:00,2025-03-15 23:18:23+00:00
elastic/elasticsearch,[CI] QueryPhaseTimeoutTests testScorerTimeoutTerms failing,2025-03-05 19:45:08+00:00,2025-03-05 21:38:14+00:00
elastic/elasticsearch,[CI] QueryPhaseTimeoutTests testScorerTimeoutPoints failing,2025-03-05 19:45:00+00:00,2025-03-10 18:58:50+00:00
elastic/elasticsearch,[DOCS] List of query arguments exceeds the page width,2025-03-05 18:55:37+00:00,2025-03-13 18:42:43+00:00
elastic/elasticsearch,[Transform] Add support for derivatives,2025-03-05 18:14:01+00:00,
elastic/elasticsearch,[CI] MatchOperatorIT testScoring_Zero_OutsideQuery failing,2025-03-05 17:34:58+00:00,2025-03-06 13:24:43+00:00
elastic/elasticsearch,Add deprecation exception for `.monitoring-*` indices,2025-03-05 17:34:10+00:00,2025-03-11 23:06:16+00:00
elastic/elasticsearch,Auto_Increment field type,2025-03-05 17:04:11+00:00,
elastic/elasticsearch,[CI] EsqlSpecIT class failing,2025-03-05 15:53:54+00:00,2025-03-12 15:33:42+00:00
elastic/elasticsearch,[CI] MetricsApmIT testApmIntegration failing,2025-03-05 15:02:58+00:00,2025-03-05 17:20:29+00:00
elastic/elasticsearch,[CI] StoreRecoveryTests testAddIndices failing,2025-03-05 14:36:15+00:00,
elastic/elasticsearch,[CI] DocsClientYamlTestSuiteIT test {yaml=reference/cat/nodes/line_361} failing,2025-03-05 14:36:06+00:00,2025-03-14 12:00:52+00:00
elastic/elasticsearch,[CI] AzureRepositoryMissingCredentialsIT class failing,2025-03-05 14:25:20+00:00,2025-03-05 23:53:18+00:00
elastic/elasticsearch,[CI] SharedClusterSnapshotRestoreIT testDataFileFailureDuringRestore failing,2025-03-05 13:52:44+00:00,2025-03-07 00:37:25+00:00
elastic/elasticsearch,:x-pack:plugin:ml:qa:ml-with-security:yamlRestTest failing,2025-03-05 09:39:55+00:00,
elastic/elasticsearch,Limit cluster state transport message sizes,2025-03-05 08:12:43+00:00,
elastic/elasticsearch,[CI] EsqlSpecIT test {date_nanos.Bucket Date nanos by 10 minutes ASYNC} failing,2025-03-05 08:03:42+00:00,2025-04-04 07:17:07+00:00
elastic/elasticsearch,[CI] EsqlSpecIT test {date_nanos.Bucket Date nanos by 10 minutes SYNC} failing,2025-03-05 08:03:36+00:00,2025-04-04 07:17:02+00:00
elastic/elasticsearch,[CI] GeoJdbcSqlSpecIT class failing,2025-03-05 00:26:29+00:00,2025-03-13 13:11:32+00:00
elastic/elasticsearch,[CI] CliShowIT class failing,2025-03-04 23:44:49+00:00,2025-03-13 13:14:13+00:00
elastic/elasticsearch,[CI] JdbcDatabaseMetaDataIT class failing,2025-03-04 23:43:07+00:00,2025-03-13 13:17:29+00:00
elastic/elasticsearch,[CI] CrossClusterQueryWithPartialResultsIT testOneRemoteClusterPartial failing,2025-03-04 23:37:09+00:00,
elastic/elasticsearch,[CI] CoreWithMultipleProjectsClientYamlTestSuiteIT test {yaml=search.vectors/41_knn_search_bbq_hnsw/Vector rescoring has same scoring as exact search for kNN section} failing,2025-03-04 22:59:18+00:00,2025-03-25 14:12:12+00:00
elastic/elasticsearch,[CI] CustomDateFormatIT class failing,2025-03-04 22:27:26+00:00,2025-03-13 13:18:24+00:00
elastic/elasticsearch,[CI] ClientYamlTestSuiteIT class failing,2025-03-04 21:54:03+00:00,
elastic/elasticsearch,"node: https://localhost:9200/, status: 401, [es/indices.exists] Expecting a response body, but none was sent",2025-03-04 20:09:54+00:00,2025-03-05 07:49:58+00:00
elastic/elasticsearch,[DOCS] Update links for new docs URLs that are hardcoded and emitted by Elasticsearch,2025-03-04 18:32:31+00:00,2025-03-18 09:07:37+00:00
elastic/elasticsearch,[CI] FileAccessTreeTests testDuplicatePrunedPaths failing,2025-03-04 14:35:30+00:00,2025-04-11 19:13:45+00:00
elastic/elasticsearch,[CI] CreateFromDeploymentIT class failing,2025-03-04 14:25:19+00:00,
elastic/elasticsearch,ESQL: TO_LOWER and TO_UPPER should keep multivalued fields,2025-03-04 14:21:54+00:00,2025-03-13 15:00:27+00:00
elastic/elasticsearch,[CI] IngestCommonClientYamlTestSuiteIT class failing,2025-03-04 14:05:48+00:00,2025-03-04 15:25:53+00:00
elastic/elasticsearch,Support audit ignore policy by request.name,2025-03-04 13:57:46+00:00,
elastic/elasticsearch,Support failing _bulk requests when all items fail,2025-03-04 13:41:10+00:00,
elastic/elasticsearch,[ML] Support binary embeddings for Voyage AI,2025-03-04 10:51:47+00:00,
elastic/elasticsearch,[ML] Enable rollover on the .ml-inference-native-000002 index,2025-03-04 10:39:32+00:00,
elastic/elasticsearch,[CI] DataStreamsClientYamlTestSuiteIT class failing,2025-03-04 09:19:24+00:00,2025-03-04 09:22:51+00:00
elastic/elasticsearch,[ES|QL] _score is always 0 when DSL filter is being applied,2025-03-04 08:02:47+00:00,2025-03-05 16:35:36+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT class failing,2025-03-04 06:31:24+00:00,
elastic/elasticsearch,Error to install elasticsearch v8 or v7,2025-03-04 01:34:02+00:00,
elastic/elasticsearch,[CI] ModelIdUniquenessIT class failing,2025-03-03 23:20:44+00:00,2025-03-13 13:25:36+00:00
elastic/elasticsearch,Spatial ES|QL Grid Aggregations,2025-03-03 17:54:07+00:00,
elastic/elasticsearch,[CI] JdbcMetadataIT class failing,2025-03-03 15:53:29+00:00,2025-03-13 14:21:25+00:00
elastic/elasticsearch,Batched rollover requests hoard heap space,2025-03-03 15:29:45+00:00,2025-03-06 17:34:58+00:00
elastic/elasticsearch,[CI] HeapAttackIT testSortByManyLongsSuccess failing,2025-03-03 15:20:20+00:00,2025-03-11 08:02:27+00:00
elastic/elasticsearch,[Ingest Pipeline] Remove processor can be significantly slower than other processors,2025-03-03 15:00:35+00:00,2025-03-24 18:53:24+00:00
elastic/elasticsearch,Heavy heap usage from security-related automatons,2025-03-03 13:44:07+00:00,
elastic/elasticsearch,500 error in multi match query for field without position data,2025-03-03 13:14:56+00:00,
elastic/elasticsearch,[CI] SecondaryAuthActionsIT class failing,2025-03-03 08:11:07+00:00,2025-03-13 13:26:38+00:00
elastic/elasticsearch,[CI] QueryableReservedRolesIT class failing,2025-03-03 06:58:54+00:00,2025-03-13 14:26:17+00:00
elastic/elasticsearch,[CI] ClassificationIT testWithOnlyTrainingRowsAndTrainingPercentIsHundred failing,2025-03-03 06:28:34+00:00,2025-04-07 14:34:28+00:00
elastic/elasticsearch,[CI] ClassificationIT testWithOnlyTrainingRowsAndTrainingPercentIsFifty_DependentVariableIsInteger failing,2025-03-03 06:28:30+00:00,2025-04-07 14:52:03+00:00
elastic/elasticsearch,[CI] JdbcDocFrozenCsvSpecIT class failing,2025-03-02 23:37:08+00:00,2025-03-13 13:28:48+00:00
elastic/elasticsearch,[CI] InferenceGetModelsWithElasticInferenceServiceIT class failing,2025-03-02 23:29:22+00:00,2025-03-13 13:29:20+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT testProjectWhere failing,2025-03-02 22:14:24+00:00,2025-03-03 04:53:41+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT testStringLength failing,2025-03-02 22:14:18+00:00,2025-03-03 04:54:05+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT testFromStatsGroupingAvgWithAliases failing,2025-03-02 22:14:11+00:00,2025-03-03 04:54:12+00:00
elastic/elasticsearch,[CI] GeoJdbcCsvSpecIT class failing,2025-03-02 15:47:09+00:00,2025-03-13 13:29:32+00:00
elastic/elasticsearch,[CI] MockDenseInferenceServiceIT class failing,2025-03-02 15:18:34+00:00,2025-03-13 13:32:19+00:00
elastic/elasticsearch,[CI] RestEsqlIT class failing,2025-03-02 14:27:44+00:00,2025-03-12 15:33:58+00:00
elastic/elasticsearch,[CI] CrossClusterSearchUnavailableClusterIT testSkipUnavailableDependsOnSeeds failing,2025-03-02 14:20:38+00:00,2025-03-14 17:53:34+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT testProjectRenameEval failing,2025-03-02 06:50:29+00:00,2025-03-03 04:54:24+00:00
elastic/elasticsearch,[CI] EsqlActionBreakerIT testFromStatsEvalWithPragma failing,2025-03-02 06:50:20+00:00,2025-03-03 04:54:32+00:00
